sid,session_code,mk_session,prolific_id,participant_code,round_nb,player,dyad,manipulation,condition,difficulty,confidence_1,confidence_2,indv_response,correct_response,indv_responded_correctly,rt_individual,indv_stim_order,group_choice,grp_responded_correctly,decision_count,group_rt,both_agree,mean_social_dominance,mean_aggresive_dominance,confidence_levels,player_nb,other_manipulation,changed_answer,group_follows_individual,conf_change,speech_onset,onset_diff,spoke_first,abs_dyad_conf_diff1,abs_dyad_conf_diff2,conf_diff_1,higher_conf,abs_conf_diff_levels,other_higher_conf
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,62b44f66a16d45783569fad6,7q9uiw3z,32,27q9uiw3z,p2p6,dominant,Conflict,Easy,83,83,Left,Left,True,2344.4,27:20,Left,,1,1962.7,1,5.0,2.571428571428572,4,p2,submissive,False,True,0,,,,8.0,13.0,-8.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,62b44f66a16d45783569fad6,7q9uiw3z,33,27q9uiw3z,p2p4,dominant,Non-conflict,Easy,58,70,Right,Right,True,1513.7,20:27,Right,True,1,14402.9,1,5.0,2.571428571428572,3,p2,submissive,False,True,12,,,,19.0,14.0,-19.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,62b44f66a16d45783569fad6,7q9uiw3z,34,27q9uiw3z,p2p3,submissive,Non-conflict,Hard,34,60,Right,Right,True,4111.8,30:34,Right,True,1,14580.2,1,5.0,2.571428571428572,2,p2,dominant,False,True,26,,,,30.0,1.0,-30.0,False,3,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,1,3ynwyrzr2,p3p4,submissive,Conflict,Easy,83,37,Right,Right,True,2727.1,30:40,undecided,,0,34562.0,0,2.25,1.0,4,p3,dominant,True,False,-46,0.0,3633.375,True,12.0,7.0,12.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,2,3ynwyrzr2,p1p3,submissive,Non-conflict,Easy,81,78,Right,Right,True,2277.7,30:40,Right,True,1,20949.1,1,2.25,1.0,4,p3,dominant,False,True,-3,733.2291666666667,3983.354166666666,True,4.0,7.0,-4.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,3,3ynwyrzr2,p3p5,dominant,Non-conflict,Hard,49,51,Left,Left,True,3445.5,23:20,Left,True,1,19447.9,1,2.25,1.0,2,p3,submissive,False,True,2,675.0,1691.708333333333,True,2.0,1.0,-2.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,4,3ynwyrzr2,p3p6,submissive,Conflict,Easy,57,59,Right,Right,True,2891.2,20:27,undecided,,0,1672.3,0,2.25,1.0,3,p3,dominant,True,False,2,3408.2291666666665,1666.6041666666665,False,9.0,19.0,9.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,5,3ynwyrzr2,p2p3,submissive,Non-conflict,Easy,63,66,Left,Left,True,2391.4,40:30,Right,False,1,32863.5,1,2.25,1.0,3,p3,dominant,True,False,3,537.4583333333334,2133.4791666666665,True,10.0,3.0,10.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,6,3ynwyrzr2,p3p4,submissive,Non-conflict,Hard,61,63,Right,Right,True,2361.2,20:23,Left,False,1,13507.1,1,2.25,1.0,3,p3,dominant,True,False,2,924.9375,1904.1041666666665,True,34.0,26.0,34.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,7,3ynwyrzr2,p1p3,submissive,Conflict,Easy,64,68,Right,Right,True,3052.3,30:40,Right,,1,8050.7,1,2.25,1.0,3,p3,dominant,False,True,4,1258.25,374.9583333333337,True,59.0,53.0,59.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,8,3ynwyrzr2,p3p5,submissive,Non-conflict,Easy,68,73,Left,Left,True,2036.7,40:30,Left,True,1,10283.5,1,2.25,1.0,3,p3,dominant,False,True,5,4.166666666666667,0.04166666666666696,False,8.0,3.0,8.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,9,3ynwyrzr2,p3p6,submissive,Non-conflict,Hard,89,100,Right,Right,True,11361.8,20:23,Right,True,1,3427.4,1,2.25,1.0,4,p3,dominant,False,True,11,4466.729166666667,1441.770833333334,False,4.0,14.0,-4.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,10,3ynwyrzr2,p2p3,submissive,Conflict,Easy,75,75,Right,Right,True,2370.9,20:27,Right,,1,23193.2,1,2.25,1.0,3,p3,dominant,False,True,0,674.8125,278.9791666666667,False,12.0,50.0,12.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,11,3ynwyrzr2,p3p4,dominant,Non-conflict,Easy,71,73,Left,Left,True,2641.5,40:30,Left,True,1,14024.4,1,2.25,1.0,3,p3,submissive,False,True,2,1791.6458333333337,983.7291666666663,True,18.0,3.0,18.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,12,3ynwyrzr2,p1p3,submissive,Non-conflict,Hard,54,53,Left,Right,False,2517.7,20:23,Left,False,1,7272.7,1,2.25,1.0,3,p3,dominant,False,True,-1,566.6875,520.7916666666667,True,51.0,22.0,51.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,13,3ynwyrzr2,p3p5,submissive,Conflict,Easy,64,61,Left,Left,True,1899.2,27:20,Left,,1,34401.2,1,2.25,1.0,3,p3,dominant,False,True,-3,1541.7083333333333,99.97916666666674,True,1.0,35.0,-1.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,14,3ynwyrzr2,p3p6,dominant,Non-conflict,Easy,48,52,Left,Right,False,2454.2,30:40,Right,True,1,1111.0,1,2.25,1.0,2,p3,submissive,True,False,4,399.95833333333337,662.5416666666666,True,42.0,22.0,-42.0,False,4,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,15,3ynwyrzr2,p2p3,submissive,Non-conflict,Hard,53,53,Left,Right,False,1947.6,30:34,Right,True,1,15968.2,1,2.25,1.0,3,p3,dominant,True,False,0,1495.625,4804.479166666666,True,12.0,12.0,12.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,16,3ynwyrzr2,p3p4,dominant,Conflict,Easy,68,71,Left,Left,True,2563.8,40:30,undecided,,0,34689.9,0,2.25,1.0,3,p3,submissive,True,False,3,3804.0208333333335,1508.1875000000005,False,11.0,31.0,-11.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,17,3ynwyrzr2,p3p4,submissive,Conflict,Easy,58,62,Left,Left,True,2121.8,27:20,Left,,1,23331.7,1,2.25,1.0,3,p3,dominant,False,True,4,862.5208333333333,1753.8958333333337,True,3.0,10.0,3.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,18,3ynwyrzr2,p1p3,dominant,Non-conflict,Easy,65,69,Right,Right,True,2080.0,30:40,Right,True,1,1969.1,1,2.25,1.0,3,p3,submissive,False,True,4,2412.541666666667,1750.1458333333337,False,16.0,26.0,-16.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,19,3ynwyrzr2,p3p5,submissive,Non-conflict,Hard,59,55,Left,Left,True,1777.0,34:30,Left,True,1,14820.4,1,2.25,1.0,3,p3,dominant,False,True,-4,1183.25,379.125,True,6.0,6.0,6.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,20,3ynwyrzr2,p3p6,dominant,Conflict,Easy,67,70,Right,Right,True,1996.6,30:40,Right,,1,1757.1,1,2.25,1.0,3,p3,submissive,False,True,3,579.2916666666666,3216.666666666667,True,11.0,23.0,11.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,21,3ynwyrzr2,p2p3,dominant,Non-conflict,Easy,76,83,Right,Right,True,2144.6,20:27,Right,True,1,13717.6,1,2.25,1.0,4,p3,submissive,False,True,7,4691.708333333334,612.6250000000009,False,8.0,15.0,-8.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,22,3ynwyrzr2,p3p4,dominant,Non-conflict,Hard,57,51,Right,Right,True,2762.3,30:34,Left,False,1,11825.4,1,2.25,1.0,3,p3,submissive,True,False,-6,399.8125,1925.2291666666665,True,23.0,4.0,23.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,23,3ynwyrzr2,p1p3,dominant,Conflict,Easy,62,56,Right,Right,True,2111.5,20:27,Right,,2,8618.8,1,2.25,1.0,3,p3,submissive,False,True,-6,0.0,304.25,True,36.0,56.0,36.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,24,3ynwyrzr2,p1p3,dominant,Conflict,Easy,62,52,Left,Left,True,3123.1,27:20,Right,,1,16745.9,1,2.25,1.0,3,p3,submissive,True,False,-10,4358.3125,3991.5833333333335,False,4.0,12.0,4.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,25,3ynwyrzr2,p3p5,dominant,Non-conflict,Easy,59,60,Right,Right,True,3023.0,20:27,Right,True,1,8097.7,1,2.25,1.0,3,p3,submissive,False,True,1,453.9791666666666,1958.4791666666665,True,2.0,5.0,2.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,26,3ynwyrzr2,p3p5,submissive,Conflict,Easy,54,51,Right,Right,True,2063.1,30:40,Left,,1,7432.8,1,2.25,1.0,3,p3,dominant,True,False,-3,1445.7916666666663,266.7708333333337,True,2.0,5.0,-2.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,27,3ynwyrzr2,p3p6,dominant,Non-conflict,Hard,57,54,Right,Right,True,2512.2,20:23,Right,True,1,5942.9,1,2.25,1.0,3,p3,submissive,False,True,-3,433.3541666666666,1987.4791666666665,True,2.0,32.0,2.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,28,3ynwyrzr2,p3p6,dominant,Conflict,Easy,52,47,Right,Right,True,2053.6,30:40,Left,,1,772.9,1,2.25,1.0,3,p3,submissive,True,False,-5,1141.4791666666663,3100.291666666668,True,12.0,16.0,-12.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,29,3ynwyrzr2,p2p3,dominant,Conflict,Easy,57,55,Left,Left,True,2037.1,40:30,Left,,1,21774.7,1,2.25,1.0,3,p3,submissive,False,True,-2,1025.2083333333333,3891.375000000001,True,30.0,35.0,30.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,30,3ynwyrzr2,p3p4,submissive,Non-conflict,Easy,80,78,Left,Left,True,2496.2,27:20,Left,True,1,7054.4,1,2.25,1.0,4,p3,dominant,False,True,-2,833.2916666666666,2491.6666666666665,True,4.0,7.0,4.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,31,3ynwyrzr2,p1p3,dominant,Non-conflict,Hard,49,50,Left,Left,True,5512.6,23:20,Left,True,1,7701.0,1,2.25,1.0,2,p3,submissive,False,True,1,,,,11.0,15.0,11.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,32,3ynwyrzr2,p3p5,dominant,Conflict,Easy,60,49,Left,Left,True,1900.2,27:20,Left,,1,30085.1,1,2.25,1.0,3,p3,submissive,False,True,-11,,,,3.0,13.0,-3.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,33,3ynwyrzr2,p3p6,submissive,Non-conflict,Easy,100,100,Left,Left,True,1731.8,27:20,Left,True,1,3312.0,1,2.25,1.0,4,p3,dominant,False,True,0,,,,29.0,25.0,29.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,5d0c90dc3382180015624ad9,ynwyrzr2,34,3ynwyrzr2,p2p3,dominant,Non-conflict,Hard,64,61,Right,Right,True,1864.4,30:34,Right,True,1,14580.2,1,2.25,1.0,3,p3,submissive,False,True,-3,,,,30.0,1.0,30.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,1,4dp494vmm,p3p4,dominant,Conflict,Easy,71,30,Left,Left,True,3620.2,40:30,undecided,,0,34562.0,0,4.625,2.571428571428572,3,p4,submissive,True,False,-41,3633.375,3633.375,False,12.0,7.0,-12.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,2,4dp494vmm,p4p6,dominant,Non-conflict,Easy,50,89,,Left,,15517.4,40:30,Left,True,1,2040.3,1,4.625,2.571428571428572,2,p4,submissive,True,False,39,808.3541666666667,579.2083333333335,False,39.0,5.0,-39.0,False,4,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,3,4dp494vmm,p1p4,dominant,Non-conflict,Hard,60,74,Left,Left,True,2795.6,23:20,Left,True,1,16327.6,1,4.625,2.571428571428572,3,p4,submissive,False,True,14,1791.3125,632.875,False,26.0,29.0,26.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,4,4dp494vmm,p2p4,submissive,Conflict,Easy,52,35,Left,Left,True,3642.9,40:30,undecided,,0,33082.3,0,4.625,2.571428571428572,3,p4,dominant,True,False,-17,3854.0833333333335,1941.4583333333335,False,28.0,17.0,28.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,5,4dp494vmm,p4p5,submissive,Non-conflict,Easy,54,75,Left,Left,True,2484.3,40:30,Left,True,1,18102.4,1,4.625,2.571428571428572,3,p4,dominant,False,True,21,2420.875,1033.5416666666667,False,2.0,21.0,2.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,6,4dp494vmm,p3p4,dominant,Non-conflict,Hard,27,37,Left,Right,False,5943.9,20:23,Left,False,1,13507.1,1,4.625,2.571428571428572,2,p4,submissive,False,True,10,2829.0416666666665,1904.1041666666665,False,34.0,26.0,-34.0,False,4,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,7,4dp494vmm,p4p6,dominant,Conflict,Easy,56,63,Left,Left,True,4768.6,40:30,Right,,1,1060.0,1,4.625,2.571428571428572,3,p4,submissive,True,False,7,1749.9166666666663,3021.062500000001,True,20.0,19.0,-20.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,8,4dp494vmm,p1p4,submissive,Non-conflict,Easy,76,85,Left,Left,True,2432.8,27:20,Left,True,1,13826.1,1,4.625,2.571428571428572,4,p4,dominant,False,True,9,820.8541666666666,687.5625,False,63.0,75.0,63.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,9,4dp494vmm,p2p4,submissive,Non-conflict,Hard,37,56,Left,Left,True,3848.9,23:20,Left,True,1,14182.4,1,4.625,2.571428571428572,2,p4,dominant,False,True,19,2254.1041666666665,1574.9166666666665,False,9.0,19.0,-9.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,10,4dp494vmm,p4p5,submissive,Conflict,Easy,55,60,Left,Left,True,12292.7,40:30,Right,,1,15250.0,1,4.625,2.571428571428572,3,p4,dominant,True,False,5,224.875,199.5,False,4.0,13.0,-4.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,11,4dp494vmm,p3p4,submissive,Non-conflict,Easy,53,70,Left,Left,True,6105.8,40:30,Left,True,1,14024.4,1,4.625,2.571428571428572,3,p4,dominant,False,True,17,2775.375,983.7291666666663,False,18.0,3.0,-18.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,12,4dp494vmm,p4p6,dominant,Non-conflict,Hard,74,80,Right,Right,True,2569.0,20:23,Right,True,1,4520.4,1,4.625,2.571428571428572,3,p4,submissive,False,True,6,3337.479166666667,3337.479166666667,False,10.0,4.0,10.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,13,4dp494vmm,p1p4,submissive,Conflict,Easy,52,56,Right,Right,True,2142.7,30:40,Left,,1,10861.5,1,4.625,2.571428571428572,3,p4,dominant,True,False,4,2704.145833333333,1924.958333333333,False,17.0,16.0,-17.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,14,4dp494vmm,p2p4,dominant,Non-conflict,Easy,54,65,Right,Right,True,2153.8,30:40,Right,True,1,14783.3,1,4.625,2.571428571428572,3,p4,submissive,False,True,11,2216.625,2462.520833333333,True,19.0,23.0,-19.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,15,4dp494vmm,p4p5,submissive,Non-conflict,Hard,33,49,Right,Right,True,3171.2,30:34,Right,True,1,16460.6,1,4.625,2.571428571428572,2,p4,dominant,False,True,16,1845.7291666666667,983.2708333333334,False,21.0,1.0,-21.0,False,3,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,16,4dp494vmm,p3p4,submissive,Conflict,Easy,79,40,Right,Right,True,1965.4,30:40,undecided,,0,34689.9,0,4.625,2.571428571428572,4,p4,dominant,True,False,-39,2295.833333333333,1508.1875000000005,True,11.0,31.0,11.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,17,4dp494vmm,p3p4,dominant,Conflict,Easy,55,52,Right,Right,True,3069.6,20:27,Left,,1,23331.7,1,4.625,2.571428571428572,3,p4,submissive,True,False,-3,2616.416666666667,1753.8958333333337,False,3.0,10.0,-3.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,18,4dp494vmm,p4p6,submissive,Non-conflict,Easy,58,70,Left,Left,True,3097.1,40:30,Left,True,1,6848.9,1,4.625,2.571428571428572,3,p4,dominant,False,True,12,2854.125,470.8125,False,0.0,24.0,0.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,19,4dp494vmm,p1p4,submissive,Non-conflict,Hard,50,60,Right,Right,True,2660.6,20:23,Right,True,1,3293.9,1,4.625,2.571428571428572,2,p4,dominant,False,True,10,4170.5625,3941.4583333333335,False,20.0,30.0,-20.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,20,4dp494vmm,p2p4,dominant,Conflict,Easy,55,57,Right,Right,True,2468.9,30:40,Right,,1,29527.7,1,4.625,2.571428571428572,3,p4,submissive,False,True,2,2687.3541666666665,1566.6874999999998,False,19.0,27.0,19.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,21,4dp494vmm,p4p5,dominant,Non-conflict,Easy,45,56,Right,Right,True,3438.5,30:40,Right,True,1,14388.4,1,4.625,2.571428571428572,2,p4,submissive,False,True,11,4966.708333333333,4325.041666666666,False,15.0,7.0,-15.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,22,4dp494vmm,p3p4,submissive,Non-conflict,Hard,34,47,Left,Right,False,2649.3,30:34,Left,False,1,11825.4,1,4.625,2.571428571428572,2,p4,dominant,False,True,13,2325.0416666666665,1925.2291666666665,False,23.0,4.0,-23.0,False,3,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,23,4dp494vmm,p4p6,submissive,Conflict,Easy,53,56,Left,Left,True,1966.7,40:30,Right,,1,3323.4,1,4.625,2.571428571428572,3,p4,dominant,True,False,3,2912.458333333333,2175.4791666666665,False,4.0,34.0,-4.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,24,4dp494vmm,p4p6,dominant,Conflict,Easy,78,73,Right,Right,True,2242.0,20:27,Right,,1,5256.4,1,4.625,2.571428571428572,4,p4,submissive,False,True,-5,2525.0416666666665,1179.2291666666665,False,26.0,35.0,26.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,25,4dp494vmm,p1p4,dominant,Non-conflict,Easy,53,66,Left,Left,True,2055.1,40:30,Left,True,1,5132.3,1,4.625,2.571428571428572,3,p4,submissive,False,True,13,5049.916666666666,4762.520833333333,False,39.0,30.0,39.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,26,4dp494vmm,p1p4,submissive,Conflict,Easy,72,62,Right,Right,True,2006.7,30:40,Right,,1,8425.2,1,4.625,2.571428571428572,3,p4,dominant,False,True,-10,1962.4791666666667,1962.4791666666667,False,36.0,62.0,36.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,27,4dp494vmm,p2p4,dominant,Non-conflict,Hard,29,42,Right,Left,False,4438.4,23:20,Right,False,1,14337.0,1,4.625,2.571428571428572,2,p4,submissive,False,True,13,5166.729166666666,1104.125000000001,True,41.0,30.0,-41.0,False,4,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,28,4dp494vmm,p2p4,submissive,Conflict,Easy,46,65,Right,Left,False,7321.9,27:20,Right,,1,20255.0,1,4.625,2.571428571428572,2,p4,dominant,False,True,19,2433.3541666666665,1579.1666666666665,False,39.0,25.0,-39.0,False,4,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,29,4dp494vmm,p4p5,dominant,Conflict,Easy,49,30,Right,Right,True,2747.9,30:40,Left,,1,8201.1,1,4.625,2.571428571428572,2,p4,submissive,True,False,-19,2470.7916666666665,2224.9791666666665,False,18.0,42.0,-18.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,30,4dp494vmm,p3p4,dominant,Non-conflict,Easy,76,85,Left,Left,True,1897.9,27:20,Left,True,1,7054.4,1,4.625,2.571428571428572,4,p4,submissive,False,True,9,3324.958333333333,2491.6666666666665,False,4.0,7.0,-4.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,31,4dp494vmm,p4p6,submissive,Non-conflict,Hard,44,60,Right,Right,True,6261.8,30:34,Right,True,1,1842.8,1,4.625,2.571428571428572,2,p4,dominant,False,True,16,,,,12.0,1.0,-12.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,629f2d6a8d790f69182e8b3e,dp494vmm,32,4dp494vmm,p1p4,dominant,Conflict,Easy,57,52,Right,Right,True,2203.5,30:40,Right,,1,10032.0,1,4.625,2.571428571428572,3,p4,submissive,False,True,-5,,,,6.0,32.0,6.0,True,1,False
